source_name,title,url
Kun.uz,"Widespread IELTS answer leaks raise alarm, spark fears of exam ban in Uzbekistan - Kun.uz",https://news.google.com/rss/articles/CBMiP0FVX3lxTE5YUHhsS2JXSG5Xa1FuaEZYT255MW9zd0t1NHB3U011RXFqaFgyd0JYY1ZGYWM4ZUNVZzZadVVxMA?oc=5
Times of India,Behind closed doors: How Trump and Miller are rewriting US higher education to shut out international stu - Times of India,https://news.google.com/rss/articles/CBMilAJBVV95cUxQMlpNU2RRbldld1Y0eW5ZenBPZ2V1XzNreG9qaFZLQ0VzSzV2eG42SmlpTVBtZi1ZZ19FV1ZvOTBlRnpxNkRyR3JKeUxfdjhPcE1NYmVxZWFob2dkbDFKUEEzR1lOSUl6aVYwSXU3TXdEUWJ4eXFOdGpYQWk0cWljMll1X2I1MFY2MnRMSnRBYUFhRWg5cGRGeVRmX3VTMG5lSE8zMEZ1cVJJRmFZSjlPS0Z1X3ZzWGtKOUdOSmVXN240RExUWUdkNWZMWHpfcEMyN1ZkOThxaElMVWRId3o1TjVwRnJPNzduTjFrYzlLN1NhWWlCY3hHWDFheGhhT3FSOHVGNC1mSF9ONl8zLXVZRzUxYTDSAZoCQVVfeXFMTzZwdDVXZlpjdkIzQUF3cGJVSWRXOW9MVHdVVkY3ZFN3X1hpQ0xOaDFMLUpQU1JESlR0ejdIYlppNU02WVZtWXJmdFloXzRfV01DUEEtaV93bHJicGN6QzF0ZF9MbEQwbkJJNFVTN0s2QTk3c3hmQW5VLV9fZFBCOXl2VHpxbk10SC1Ma3Z2Umo4RE5Za3B4U2w0UmNHTEptTWtEUkVNQkRIcXdNV09nMnBfMTVzRXp0azFhbUIzZFF0akpPTFN3Q3RRSE9YQTAtRXFKZmNYaUoyRDE1Nm84d2w1NDZjQm1wbjF6ZDVCNGJFZkRpamRqSjlsTnJ2WXhJbmZIWmxmSXFVZXo5MF9qTzB3SER6QkxEdVR3?oc=5
Times of India,"Explained: Delhi School Education Bill, key provisions, three-tier watchdog, and whether it really reins - Times of India",https://news.google.com/rss/articles/CBMingJBVV95cUxOSDlXZTBUR3RCMGNHWXFNNWpBSVU2RS14UlRIa2NpMmJHRHdQc0JDQkhlSzBwUjNRcm1uVzRRN0s5SXJNeXQtODZaQTY5MHBqTUcyVVMzUjJ1ZV9uMlR5NnEtNVdMdW1QdURWa2xPSkJQdUJ4cnJGZ0h6eFFIbmtCb3ZUWEhfOFFIZGUzcDRjWHpJcUdUc3EtdzdJWEtwc3MwOGd3Sy00aWV1VzktbTdUUE9SV0d3RlAwdm9mQ2IyME9TTTRCa3B0LTdPTXZZV1Fya0t3cVBfMXNHUFZsemxWTXBWcFI3NF9NR0ZCQ1NyTFRRa0s3d25OQUhFV0hMWC1TeHFQcG5DZFl2RTJWZ3M2dHNBaF9JYTl4dTQ3bXFn0gGjAkFVX3lxTE9ENnl3djV2eXVTcGtYbEU0blpHUlExSzd4ek9PeVRvdmUyaHVMU0sydmpmSnpzaWhxbklyLURBTVc0ZXBGanF4M0w2QjFuYnNYcF8yMGtURElYdnlCTHE5S0ZHT3RNMjRhWkI0NWNQQ3Fzel9ocnhaTVprS01iX2lOYVA4RDJiRGdmQ080NGhudGdXNVNVSllaMW1iSUhmTzRieENoSms1a2NNQXU2M3hLZ0RpWTNlUF9BcW9ndlNwUlZGZ0ZSVVFNWFFaZ0pKQjlmNmdRNUtWbkQwRjVhS3laYUNBWXJqb0lwUEJVN1RkMXJhVnAzZG1fMWNhRDhUWENsUmRvMV82Rk1VMk1jSlFQa3RSRmFLS3BEaVZjMlBUckZwQQ?oc=5
Shiksha,Delhi Introduces “Education Transparency Act 2025” to Rein in Private School Fees - Shiksha,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOcTBQTmZsaVR0N3dWS2ljRlgyOWh1MG1xV0xyY0prZkJrdDRIYlBwa0p5dzQtQ3lmVE05Z0x6NWdOZlZ1TlRucEhicW01TUxtTTd1b0l4MlFqT05MQnY4dkVZTjJobEQ3dUhOZm9nSDd3TVhwTUpXTjVKRGxFMVk2U1MzWmVxYlBKcDNidjVRZzFLU0p2ektCSWlnV2tUdjhjZjRUMTlGZVR0UjdxYVliUEx2MzUxdldGQVYySzU0VUJrU1VSd05VWA?oc=5
Tribune India,Delhi Education Minister Ashish Sood defends Fee Regulation Bill amid protest - Tribune India,https://news.google.com/rss/articles/CBMiugFBVV95cUxONExtRjdZVklMZF9IMUgyNFJqZE1jeXVOZWtGR1Z6VnFLRWxlcnZEVmVvclBSQm9POVBvcmdEa09sSGt6Q2lGeWRZbGpYVUR3b21UUWNGeG12b3gzOEo1dkU3M2E4MWZ2VjMyZVBBM2d4MXVYcmxkeEgzR2xXSFY0UTdDaFZTQTBRRk0wdGlHRVMwNWZIR2hLc0wwbkwwTk03MGFDNHExMWRlWExfQVZvLVVKaTVKNnZBalHSAb4BQVVfeXFMTmlvZEU1ZUJoejhrbXZ3ek8xMk1wVElqN1p2M0NCRmR2QVluckZYSTFycFRwMU9tQ3l4LXdSR1ExZTZkbWQwQ3Jld2lQNFJTTXhaMXNMY2Yzc2J5ODhpdEFnNHhmSGZQc245SUcxYXNLUGhCX1ZwdFBWZ0VKMDJPOTE5RHdDczdCTDlrSi05T1VwMlIwNjZqSVJZTzNYak1HUmprNk1ZOGV6eFRBbWpweFR0a2FkNzlyeU9JQXo5UQ?oc=5
NDTV,"""Trust Me"": American Woman Breaks Down How Insanely Expensive Education Is In US - NDTV",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNM2FObXk5YzFVUWlHSXlIQTZFN295OF9WZjUzYndhbW8xUUxvd3RxNGJhMHJmSXBLYk1VaGZNRXB5N1BwTG9ZaWt1SzE2eWdBLVo1YXFDVnFHRGxrT3JDMVRIQkVrSjN2VXhIcWt1dEJaQlNJa0pIQkt5RnR4LUFyUVozampmSUREdHBjUUxnZjQtTERUeXFxUV9UYnppczQtSEZwMlNCN1pJQmfSAbMBQVVfeXFMUC0tNTB2QWctS0xkdkV4TWJJTkU2M0M4b0t1cFNFVVVVREkyaGVFVXdDbUZ1Q2l0MmdPRFM0cFhFTEs4aHpNQ0ZhTTFEemwtbkhNQnlqZHNmQmFPUm96Sy1qMHZDaEJxZXR3SnVLYWFWNW9UUHFzQjNZVEJ3X1Nwb0Zxbmpzbk9jcm1UTGI0RWI2TXFxeUZCWEVKOVFxbTREQmNnRFlBVkxlemxpcHZ0SFFjYkE?oc=5
The Indian Express,Kerala education dept’s new quest: Classrooms with no backbenchers - The Indian Express,https://news.google.com/rss/articles/CBMitAFBVV95cUxNYTBoVWN1dmxwVmp3UkM5WGhxenlZcmIyRE1zQ1N1dTMzRWIxTDk1Wlh0WGlBTUpTZXVpdnhoQU1xc25SLTZpdUV6blRWajBCWG91MThFY0w4Yi05VTRQa0ZBZVViaThaS3NrZmpPVlp2djJpVUNtWFFQMFBFMzVJZDhrZ1NrdHFnWWhKTU8wV1NmTXZXV0VGTG1zZmg4T2kwdTlEZFRQQUp3ejBhd21GS0tHekPSAbsBQVVfeXFMT1JxWUJ0akk5MUJuZEhSbl8zOVNicjduYVQwckhmUVB6LU9PU0JPNE1xZ0dMODBXZVpvbU5UVXBGLTJodnBDN3NtdmVwcy1vM1dkZEZfcXRNVE5UNnRxMHhwU09YQnBXeGUyTjB1RHA2ZGJwNEZCUEU5LWVvdkdqRnJKdnI2b0ZpNDIwdjlOQjJsUUZVMk5jNFJSSnhpZTBJLWZzTlR5TFljMGktNldoc0hJVjVXWEFZSUpGZw?oc=5
The Hindu,Kerala Education Minister proposes classrooms without ‘backbenchers’ - The Hindu,https://news.google.com/rss/articles/CBMizAFBVV95cUxPQk1nZmY1NkpmZlJkcExxbzNVcDI0ZXdrZ09ZZXZQYkdlYkZuaEM4OVM1WlJFb2hiQjJsR1NSQWVXNEtBbGhldS1PMlNvclRCeFJxcm1CWkxfNmNsLUh0eUFUR1pRVE0xbTZhQW9Dd3hRVlUxU3RiVThnakRLS3JlODFBMWtYeHRBQWtRZUtxLTQ4ZmgxMmhzVVpJUElRcmZfU29ucG1MU29ZMnJzbnVKM2VCZWNBUkx0czFEc3RUY0RIc1JPQmQ0Qk9JejfSAdMBQVVfeXFMT2FoaUtXa0JvNGc0ZXgwU0daRXhyaWt3NjdTbTBPVENoaEE2MnhCMDlMbklZTEZFcGx5dkJURXhLUlhtS3lhbmtpRVlKcTdaRmZXN2RUWVZ4Y1JJeWZ6MHVseWJzVnFHMk5UODRJaHh0UTdpSjRSMElXOU9MN2p5MmpxMDdwcFR1Y0lma1gtM0huTnJudEZGRlZXZ1ZfWVF2SHJkQUxxOEt3RUw0SW5IaGdGMnlsMExCdlRKQWQ5STJJek9qTktQVFQxaVBubktVT1A2aw?oc=5
Indiatimes,Kerala Education Minister warns officials over salary delay of school teacher - Indiatimes,https://news.google.com/rss/articles/CBMi4gFBVV95cUxOeDVub1NMUVBHbTViZm5xTll2UWNmWTB3QV9fSDlmc2VCeFBQdVlPbVNXS1BXWjFrRHFFVHRKX25xS1F1QWlrRGNoOVREb19mRVN1MFVCbVRsbGR6b0h4MlE4dEc4OEZ0a3dxOWp1aE1mVThZdU8yNkNlVlB3QzVZR0c5VlBfcllYS19NUDZCUHRpVXdGV054bnhNWXBmaEwzbkNIakg1c0xYakJsYUNnWFNMa3NMc1FqZmVuUWsyVWFYY09BVWpHbGJ2dy1MVWxHb2RTOTdyZUs1UFdNY0dhYl9n0gHnAUFVX3lxTE1IWjJlWjZCUm8xWDZQT1l3T09MVlVuYXFHOTFVWndLVHpXNDV6YTg2SVVucjhERU14UDR3UGlRMDNBRkNNWUxTOUlxdnBnWmRMVWNXVVkzZmpQdU5pRlpSaXFFTlFqTm10SHRXV0M0UUlfMzZ3RUtYeVZKSXRRdHdVZDlIWUtTLUxRNUxvRDlqYTBNWk9vUjVJOVlkLWNDMVhvUVhUazlIU2lnbDAzV3MyUjB1ZFI5TXNKYThlckxCQ0Q4N2pvU0ZNaWd3RUMxcGNBNEV6V1h3NGRPd041WTFScWVMMFRkUQ?oc=5
Finshots,Why does India spend less on education? - Finshots,https://news.google.com/rss/articles/CBMipAFBVV95cUxQb3lpamhsS0pRY3NzQlNVMV9zdTVURDRDbTBpY1dOVUMwZkRGVUVWMFpPWlNMcGJ4b3FmWTUxZVBIR01NVkl0QWlQeUZQT0dPSjVmdHRZNmoyckFOYXZMb251eDhEc2JwRGtodUY1OGhiQUtiM0lBWFBnVkZDUlBtZXV6Z3dTY3RqcGZqLUF0aXlWOXducEJ3ZUllWk9HM3FobnM5WA?oc=5
News18,SC Directs States To Conduct Surveys On Orphaned Children Deprived Of Education - News18,https://news.google.com/rss/articles/CBMizAFBVV95cUxQa09xUWRPa3lvTjhmdDMwMWpJTkhRVGs0YlBUSTFycmJtTEVzem93OFBIc0NwYVlUdW5abXprWFRqMldmMnhucV9vMTYwcTZ5ZkJNWGlUc0xhZGhzR0RUQ3U3NXh4NHV1RnlGaXVlbUlwTHJqT2JLTFJCN05hNmtpTFNvaUYtNnB6eV9ELUxQOGpqZENqamZ5TDJfQWd0eWd5bFdBTVRpM0FnS3FTOHA0TTMtc19ub2x6OWNmWkhOVzljSENsejBBNEtOdk_SAdIBQVVfeXFMTW1icFp5UmR3dmZoVUxhNThyYXR2ajg1bThHa3F3MVlzNzlFZjBQUGdQcnlwZldXdE84U29jMmx4ZU9lLXBjRWl1SVd5RHNjMXBVYkhQaVhRdlRQajRobXVGMnNMWGZiWmlXZm5BMlJhaHpkOE9DQVBoV1hZdGh1dV9UR2FCekVkcUlnUWNBY1ZaV0FacWxZdWtxTWJkZjVwbno0SjZJYlN1eHQtMFlfYzlRTkU0bU9kWi1fUldvc3ZDdGxRT3hzOENZREgtZVpwTHN3?oc=5
Live Law,'Child' Includes 'Orphan Child': Supreme Court Orders Survey To Find If Orphans Are Given Benefits Under... - Live Law,https://news.google.com/rss/articles/CBMi9wFBVV95cUxQVjFBTjU5N29ZRFFKWXFkU3p1TVBweS13R0hCaTRwbEZjejRmWjBHN0pBaGVBNzF4RVA0WkJrbHVUWDF6RHQyaUNmSWszbVFTMzBNWjRtQ1Y0ZGo4X1ZDWE0tdXlDc1N4NEFDaEhKRGpCdnNjeGpWM1o2NUhFLXBzOWlIdVhaVzJVUnlBUUU4U0F6NjdjbzhROEUzaTNvYzhEVDd4LUhNX3R6WFh0ai1lWERRbFBGbFpGaW9YTnBJSlJDWVVXcTdYSmtFY0ZsdVA3TEFQR2haUVgyUVVaWDRBN0R3ODRRVk93cXpFci1NLVJGQk9IYS1j0gH8AUFVX3lxTE82S0lCZFFINHkyS0dpTm14Yk9FRF9wbXYzNk1OMzFnN3cwVnVpTkFuaW1lOVdFalNwRlpIMVVrTmVVWHhZYnJiUkw3RlRhWjltdlN5djJhcUZ2cWRzd210WGVNdVhFQ0FFalRNcFd1dElkN3ZZZmpuazVvT1h0SkdVbXNFeXpUYy1pdmMxQ1VNOHEzZzdFSU1GVTNnT01Ib0tNRjQ1ejF1ZzJnWHkwVGF4cFBMa25kZG1Ra0J5UC1uRTFkeHdRSEpQMFlHVEJxd1d5a1ZkcmF5cXprT0Q3b0JtbTVLOHY5bEIyamNoYmxzSS12MzJyY0YtbDRiQg?oc=5
Tribune India,SC orders states to survey orphaned kids denied education; include them under EWS quota - Tribune India,https://news.google.com/rss/articles/CBMixgFBVV95cUxNR2VNSGM1YmhQUzZienVZOHdoRjR0eVhvbTMzcW9tSndvWmVMeFFQM3BoZVN5U1VGQVhGR2JzTWpvMHBXQjREbmxlNEMxSUJ4c2lTMV9Kdzg4MmRmLS05ZXc1TXlWdkFzRjNVZFNjSjZZSDJrb3ZvSWxnWFg4UUJ3YktMb05jQ1pVWktCcnQ4VDBFaUlHckYxV0FlLWFhSm8zRUdEOGVFbTl0X1RzY0gxc0wzbmtSdG1VMEI0bHBiT3pJQk5HTlHSAcoBQVVfeXFMUENhUGpJNUlwYUp6eWg1VlJnbUlSY1ZIdFRKMXd0LWhMM1dXUVVqNzQ5cTJLVFZIZDJWZmpYazZwUFBYZ0laSjJXWk1DQy1nMW5FR1lPZUpVZ0tJV09vM1U5OHhOMzRtRHdYTV82TElnaGFWMjBrRE55UTFiSGNDdFhHUFBoNE1abmxYNndNWXk3anp2UTZPUjVpeTZuWjVMdVRoaTVtTWhsN1BGSERhU2RKMEtPeEFRVEMyekpwN2I1WDRQUTR6aWRDdw?oc=5
India Today,How 10-minute tutorials are bringing quality education to India's small towns - India Today,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQT2JGeXVfSG5HREszNHdpRWwzZEFOY1p6VzBRZnE1S29Ja1c2TjJNclUxR2E1V210Wk1ZbkRkbHJseU5ZOXpmMzhmbGQtdnF3ZFFGdXpKZmVib0VGWXU1ZVVMYmZRaU9UZ3pwQ0JzTFRRa2JkLXNOZUxlcER0VG9LdE1fb2c3N0Y2Tm1ESW5MN0JqdmVjc051NGZfOEt3UkpwM0k3U0hhLTZaN05XVkZZcnFNRENHYmNXbnFqTDVZRHk2bnV3a1ZlNU5mUjRiRzlQR0ZxRnlKaFNTMEhZWENvM19oZ1JFRUpuRWN3TU5R0gHzAUFVX3lxTE5SZ3l6TVRJZWpDbGZEQXlMZ01IUmtrUkpFYkJndDFiTjJyTHhNM1R1REwwcnRFUHl0aTFRSmFsOVdlNlhtMW01bERiaDR0RElLS0xnN2Q0dnFFZEZHYWlPWjBURkhMbW5wUjg0dDM4bDFTTXZZbDlyOUlHZGNjYTd4QjFUZXVsRm5lQVlEd29XOVNFdFJpa01NbDJ4WUxEVHktel9sVHVaUVdyb3VfUDJ5cTU3aExiS3Y4SGNaNVJvWWxyZUhzWGdDRkV0Qll3aHJwa0ZxOWhBYzZwMFdZQ2FBU1Q3QWpiVGliQ0tQeFhaRjRyZw?oc=5
Deccan Herald,"Prioritise education over distractions, Nagalakshmi tells girls - Deccan Herald",https://news.google.com/rss/articles/CBMitgFBVV95cUxPTGtaa21IUkJ5SXhROGpmUDVwZlUxMW5YQXhkci0ySTl6Tkwyc0U4ZktHTkxJUnRtT1JtUFlQTkt6ejVVTy1HZXFFLXhlUWY5RmxpUzJBSURabXYxSFcycWFEMkRwNzQzNVU2VG9XTXJlbEZPbU1pX3Fhb085ZUN3Unl1dHNCcjVqcDNOMlpkMzFrR0RMSVJJXzd6MDZMYXJwZkVjeHdvV3VzVXF0UXBtWHlFWHF3UQ?oc=5
ReliefWeb,Spotlight on the Global Education Thematic Fund 2024 - ReliefWeb,https://news.google.com/rss/articles/CBMihwFBVV95cUxPVmpTSUpfclF4QUJET013WTZrUEczdGlxNUFwdkNpdzJzX1pxemtrbURweEtncmVaUjFkUzZuRnB4bmFqenNJOFZJaUdfX0VaREI5VmFLOUZodkk4c2RpcEN4Y2pHT1VfWnpCNVhLeVUxQnE0cHBGWDNVMnViX245M3hhT3FGYWM?oc=5
Telegraph India,Handbook for inclusive education released by CISCE for diversity in classrooms - Telegraph India,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQeDlpY1RSc0hGYXZGUmdCYllMRjg3eHhjbzd4LTd6UkI2d3ZkTUtld3pPczNhVDhMWDkwdE9sVEJvbldXYkdKdjk2ak9CVk9odkhNbl9hNFVJSWFwZW9adW1EdkNkeV9MX0UxSWV6emxTQzZVNFFDT2VEa1Rja0NPNlB3RXc2TUJGclJyM0E0YTA1Nm1xc0Eyc1U0bTdsb1FmMjY5TXMzQ2lhc282TzRVNVhURWk1MmEySWwxZFBqUjNVUG1BLVNYRlJWM3lRczIzMWVoMXlBSDJybXF4aU1V0gHkAUFVX3lxTFBROGhTOC16SVBYc0k4Y01ldzNKLXN2dm5oaDlsS2tBUnAwcE11SG80RGZCZ3Y3VUFFalFxVzNZQjRUdzlJcmdseUFYeHZEU3BaaU0yUWR1OVpYaGZBSmFPNTF0VXJTcmIxZDJtQUFobXVLYTZIR3dib1hVS0VfNklQZXBGb251U2hUWUFKSnVzX1NHMWo4NF9BNjVkWEtQNURhNFpLTlF2RmJPcWhSdmwwNF9kVUFfMVB1QkZFdDU4SGx4UzdKeHJoRXpUTHE4c05jc3h3a3N6WnVrc2JnYkRpUDRTZQ?oc=5
Times of India,"US Department of Education to reform special needs programs with more access, choice, and new learning mo - Times of India",https://news.google.com/rss/articles/CBMikgJBVV95cUxPamJRV1ZyX2VJQ0lyQURpZzNzWGpaaHNqX3BuMUlhVG5mTnhwVXp6RXoyd3dNSndqcWFDOGhoakZEZGJyYjUtXzNGaWItVE0wbklQQVRIWTJSRnhpc3pJOUNhcG01MzBnLVdSekJDUWFDVEtZOTVldmFGUDRqaUVwOF9TdUZlVlh2T1BZb3NvSDZoVEljaXk3MExtbmtiU1BzaE80ejdzaWktSkJ5WVFDeUxVbGJONTFmeDV3TDBNbjNiMFg5TUR4QXZ3UHN2cVJDRXE1UWRGaUF1TFY3Z0xwODRxazlnYW1PSzJrNXJKeHFXaldNbkQyTzM3Q1Z3YzFsY0VkVl95cUcwRFozN1hfN2hn0gGXAkFVX3lxTFBGSGhIRHEwVFJjQXhIVk43VWlWR292ZWROMkJ2ZF9KTlpnV0l0Vm9FdXduTWM5SXVVVEFzNloxV3o2OU5FVFFBLW9wUTFvLTl1MG9WbkJMSThqamxpTFN1TXEwVnFMU1ByNExURzRFZ2Ntckg1QWpyOVVLRkgxaU5xYzFVNlVRR2lxUDJ3TGdHQWFKcnlRU1NCWmZoMTV1STNkcnRkLTlzYWsxSU1YejBTejlLVFZRVHF6VmRPQVJkbHpGS1lBYnFNeE9YUWYzaV9kLW1meTNVVzByNG1WMDNtckJTazNxQ25aUjg1SFVzb0JTdkFlNHBpM3lnaTNDaFdYZnVHa0lLbFFFWlAzeEs1RExYT1dqaw?oc=5
Hindustan Times,SC orders states to survey orphaned kids denied education - Hindustan Times,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOZWFFeGFEM29JV1ljd09nVnNiUi1iMGlpTXgwSi1lUS12cTlmTUJLVGZBb3FRdmV4VUVDaHNmOWliMWhWajZIVDI4RmJvNGo5dDVQNlJPMGcwdnVJemd3S0JBN1JKby1FVTZzMjMwOW1lQmRndnVHUjFaY2Y2aWlrdU9UVlVERzNmSHhKdFpLTnJ0QlZEUTFVZlpYUDhiRGw5VThtU01Ua2tEWmFHZ2VTQnVqRGNZMzFXbTlJNTNzVEZWdw?oc=5
The Indian Express,Education gaps are closing – and there’s a blueprint for learning success - The Indian Express,https://news.google.com/rss/articles/CBMilwFBVV95cUxNcld1ZFNXRHlvX1hnT21wYjJBM1ZQMHRsbEEwN0lHdjNiTlpaQTkxQmJUUVFxTnBkZkpzdHlFQVBTSlJzSkFQb3J3Mldnbklhb0VhQk45SXMwZkFJbHQyVW01bTBlQ2c3WnJRSDQtTm51cW15NWN4T0VmT2ZBZzluUkdtY3lvOFNtS2JnREdEWWNGM3ZSOEc40gGeAUFVX3lxTE55SjZ1RVp3VkNCakowdWFpS1hlSDVHTnhNTEZ3Vmc0OE1Mc0pPcXhvQU5SZzJQRkk3NXF5WnhKREg2RWFJLXZCRHpKcVZJYW96bDNMMEF6SlRnb2hLaENnSDYyNFcxMFIyTWFQLWhlUXUzdGd1SEtYZ3hlZzlULXczYUNtTVl2S1VnaERfNVhqY01nYXRqeVpaNVpqbDNR?oc=5
Britannica,"Education | Definition, Development, History, Types, & Facts - Britannica",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9zWENDaVdTb2VsZE45MzlFcUNTcjh1aDFBMXdManlBUlMwczZVYm9tS0FMZ3lLTzJzTGl2RWI4MVEtc1dIOGRBTXUzcVgxaFdYblhUYQ?oc=5
theaccountant-online.com,Gleim and Wiley join forces to advance accounting education - theaccountant-online.com,https://news.google.com/rss/articles/CBMiekFVX3lxTE4tUDhUWUZBc0RxLU9GRkkyN2xsZTI1VWtoYXlWb3JFbUJVUkwyZXF0ejVibjRGSXBqYzZTaVVaNV9TSjM3cE1aR2dmX0o3LUVSRDRGRVh2MDRlNTVVbTBvWFVfNktQTG52b3VoaV80MDRnUjQ5SVExV3J3?oc=5
Mint,India’s medical education regulator pulls up colleges over faulty student admissions - Mint,https://news.google.com/rss/articles/CBMi_gFBVV95cUxOZkYxQlRTWHdQUTRWNEliUkZwRzhkS1M3SlUyRmtpOTVOczFEMG5WbFZFX1RKLVc1OG95aVZXMjFZOHFJWXZhRFM0cWJGRl94bHJGUEVKVEEwckxVenFPLUZZTVY3cDRIbHI4NDgtSlYtMzlSZEJfTm51bWkzMFRDNnplNTY3NFZpWW84djhmNHRqUmZONmU5SmI1RmNfZGVXX1R2bzR5bjl0OFNNakRJN2s4SVBhamt6MWVvVXVWU2E5aW1VVXV2d3pvTG9KTFRYNk9JcnBEcllrUjVEZXpRY0d4RmFmWjJ3dGUtZTROaHp6ell4eEFWOG8zMkxVd9IBgwJBVV95cUxPSnJHYXdwR3Btd1VqM0tSOHIwRXdXakFoaklnSXhVV2ZoS2VZQWZ4MHNjbE53TjJHYld1NTR5akZEN1Uwd1AzSmxRd2hoNjRvQnQzbTFXRHNQRVdfNnpaRDFyVEpjeWpaYUR0UnZDM2FaM2FNa3cwclVlQlpnRVBzUTgtbnhLd0tFRXhza1lGOVRSQzZIWGtHZ0JxZjhvSzg4MEI2dndac2lrcWFxV08tRkt6aW9jWTgzd3htS1VTWVpDSFVpMGoyajF6NFY1NjdYdHU4TzliMFZhem94Qlo4T1J4TXZvV3N0MDU0d013NG42Y1JoUG9BQ254WjZhMEcxWU5z?oc=5
Tripura Chronicle,Govt making strides in higher education expansion: CM - Tripura Chronicle,https://news.google.com/rss/articles/CBMilwFBVV95cUxOcmExOGxBZk9tNGh3WmItU2hIMFpPcnk4RVZycTRjSGRnTTR5a1Z4SloxMnJIT2lxaUZRWUFSektqVFAtU3NFYVBUTThJV2JzMDZhMXJGcnUtaUVjU3JpdXdXRGhhTFIzbUpHdThtQ3MxMnp2OXZETEJpdEpSdkVwajh0Rk1mUE5Xb280Wk9ZSlVNY0VtRFhz?oc=5
IANS LIVE,Pakistan's higher education system crippled with deficiencies: Report - IANS LIVE,https://news.google.com/rss/articles/CBMipgFBVV95cUxNZEs2RFBfR3M3emh3VVptOGZYcXl3M2ZTRmdXOVAzMWVNa1h5ZWQxdkV1REVobGVHVjF2ZF93aVlCNVU5VU8tNnZtVEJOa2doMkVvMVlqRVFKYTdKQWRQRW5YcGY5TmRvOERRM283OTVJRDgtb1ZSYUV1ZjY4bjNIM1d6a05zQzg0eWF5WFlwTzQyR2dQMzY0a1oyaDl1bmF5Mkp4V01n?oc=5
Nagaland Post,Nagaland Education Project–The Lighthouse conducts orientation on ‘School Transformation Strategy’ - Nagaland Post,https://news.google.com/rss/articles/CBMivwFBVV95cUxNcWlFTGZwZm9zWTRSckRmb0V4WkJKc1JvV082azgyalZNem1La3Yta0J6dzViZS1QQU1wOEZZS0JpQnhqUXk5QjZJNE9rY3NTTEpYWWlKTloxUF9kWlhhUlNxQWRnUVM2eXRPYncyMVJCekl6dC1Lc3I0cm4wYktrREZwdm15bUhpNTFOTWYyRnJ4bGJBeEU5VGVuelQ3N3dRek1uT3ZaMWEycnhoVzYxQW1PU2FLaGRFdEp2ZDV4cw?oc=5
The News Mill,"Over 300 schools hit by monsoon fury, education sector suffer loss of nearly Rs 30 crore: Himachal Education Minister - The News Mill",https://news.google.com/rss/articles/CBMi4gFBVV95cUxPTE9WNjlQNUwtbThlSV8zN0x4ZGsyMDYxVEtBLU1lM01URUZGWjFrcFlzU3c0QWlTakxNd0tmRkV5MXZmNFFPY2dzRHZ5UkRLMG1zX3Q5QmZWZUtNMW9yWHV5eTZqeU91RW52T3liMllETmxJWWFwbU5LbkpUcjhqMFNRbFZMLXphR2JRWFBJTm5JeldsbzlsSm1XOGxOWFVZc1hfUER6Njh3OEZmX1diTlN3ZFM2TEdHb0JCdUVKX25sbnIwcXlyLXBYZWlaQmpac2Zzd0xIOW5iRmYyMEE2WnVR?oc=5
The Conversation,Somalia’s education crisis: why so few children attend school and what could be done to change that - The Conversation,https://news.google.com/rss/articles/CBMizAFBVV95cUxQZk92UVNBSktmUm5wbEtEcVdqMWpBTjhEVGE5T25HUS1rLThDVjRJZzlKRG96d2FWX2NrNEJnVWFzaXNHbE02TnZ2Tk4wek82UDh0X2FEeHhvN25nNTJNTDYyc2tvZ0lqc29iVC1fSy1hVU94SklfcWxDbDJJcEdMaDZSMGJhbVBoVlRHMW5YZjZ0M1RwWnEwZ0FCUERKUE01NGR1V1Y4RGVPRV9CVWpIUkUtazRPeVdMM2MwSVp4aHpnNXdjUjNjOWhtcDA?oc=5
The CSR Journal,CSR News: Government of Uttar Pradesh honours Colgate for imparting Oral Health Education to students - The CSR Journal,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQamp0dnBoSklqNENXWUs4MnFsOEp2aWk0UDBjRTNlenRaVTBtZFdpMm9XT2owZldkZFAtNDNwek1QX1RxeEJaeHVIZ1pXemxtSGwzVzUtQ1NUU2JKLUMwakdNa09Na1RNSGdUT2pfQ014UmhOLUd1bm1XZ3BrbFVwUDE5aE9qTnhVcERpalhpek5rX1Fxal96SGhCY3NHeUNsRTFTVlMtcEJiM3U4SEdYNTI3SXFmbTFnNFhB?oc=5
MorungExpress,NECTAR aims for transformative education model in 16 Nagaland schools - MorungExpress,https://news.google.com/rss/articles/CBMimwFBVV95cUxOR0xXaldsNlJZYmhPY3ZZVmg5UjZpOEp6c1pxZXA1RWZTMlVYSUN1RlNCNUFrdVBYSnVBeEY1WUJEa204ZjFPSWhwTXJVQ2FqbWNKQmlfd2pMdXc5Uzc4ZWhCNXRDM0JvU1dSVDBKbjVhTTBrNGE0RHYtMWxRd1FuZFkyM3p6Ny1DMUZ0VkUxTWRURGx1bWpBNXZLWQ?oc=5
